date_bimonth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223
2016-10-15,,,,,,,0.02702702702702703,0.08108108108108109,,,,,,,,,,,0.02702702702702703,0.05405405405405406,,,,,0.02702702702702703,,,0.10810810810810811,,0.02702702702702703,,,,,,0.02702702702702703,0.05405405405405406,0.05405405405405406,,,,,0.02702702702702703,,0.02702702702702703,,0.02702702702702703,,,,,0.02702702702702703,,,,,,,,0.05405405405405406,,,,,,,0.02702702702702703,,0.02702702702702703,0.08108108108108109,0.02702702702702703,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02702702702702703,,,,0.02702702702702703,0.05405405405405406,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,
2016-10-31,,,,,,0.029411764705882353,0.029411764705882353,0.029411764705882353,,,0.029411764705882353,0.029411764705882353,,,,0.029411764705882353,,,,0.08823529411764706,,,,,0.029411764705882353,,,0.058823529411764705,,,,,,,,,0.14705882352941177,,,0.029411764705882353,0.029411764705882353,0.029411764705882353,,,,,,,,,,0.029411764705882353,,,,,,,,,,,0.029411764705882353,,,,0.058823529411764705,,0.029411764705882353,,,,,,0.029411764705882353,,,,,,,,,,,0.029411764705882353,0.029411764705882353,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,0.02857142857142857,,,0.02857142857142857,,,,0.02857142857142857,,,,0.05714285714285714,,,,0.02857142857142857,0.05714285714285714,,,0.02857142857142857,,0.14285714285714285,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,0.05714285714285714,0.05714285714285714,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,,,,,,,,0.02857142857142857,0.02857142857142857,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,0.05714285714285714,,,,0.02857142857142857,,,,,,0.02857142857142857,,,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,0.07692307692307693,0.038461538461538464,,,,,,,0.07692307692307693,0.07692307692307693,,,0.038461538461538464,0.11538461538461539,,,0.038461538461538464,,0.07692307692307693,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,,,,0.07692307692307693,,,,,,,,,,,0.038461538461538464,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,0.19047619047619047,,,,0.07142857142857142,,0.047619047619047616,,,0.023809523809523808,,,,,,,,,,,0.047619047619047616,,,,0.047619047619047616,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,0.023809523809523808,0.023809523809523808,,,,,,,,,,,0.023809523809523808,,0.023809523809523808,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,,0.2222222222222222,,,,0.07407407407407407,0.018518518518518517,0.09259259259259259,,,,,,,,,,0.018518518518518517,,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,0.037037037037037035,,,,,,,,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.018518518518518517,,,,,,0.018518518518518517,,,,,,,,,,,,0.018518518518518517,,0.037037037037037035,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,0.018518518518518517,,,,,0.018518518518518517,,,,,0.018518518518518517,,,,,,,,,,0.018518518518518517,,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15,,,,,,,,0.04878048780487805,,0.024390243902439025,0.024390243902439025,,0.04878048780487805,,,,,,,0.17073170731707318,,,,0.04878048780487805,,0.024390243902439025,,0.07317073170731707,,,,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,0.0975609756097561,,,,,,0.024390243902439025,,0.07317073170731707,,,,,,0.04878048780487805,,,0.07317073170731707,,,,,,0.024390243902439025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024390243902439025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,0.13043478260869565,,0.021739130434782608,,,0.06521739130434782,,,,,,,0.043478260869565216,,,,0.043478260869565216,,,,0.043478260869565216,,,,0.2391304347826087,,,,,,,,,,,,,,,0.021739130434782608,,,,,,0.043478260869565216,,,,,,0.021739130434782608,0.043478260869565216,0.043478260869565216,,,,,,0.10869565217391304,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021739130434782608,,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-15,,,,0.14285714285714285,,,,0.02857142857142857,,0.02857142857142857,0.02857142857142857,,,0.02857142857142857,,,,0.02857142857142857,0.02857142857142857,0.11428571428571428,,,,0.02857142857142857,0.02857142857142857,,,0.11428571428571428,,,,0.05714285714285714,,,,,,,,,,,0.02857142857142857,,,,0.05714285714285714,,,,0.02857142857142857,,,,0.05714285714285714,,,,,,,,,,,,0.02857142857142857,,0.02857142857142857,,,,,,,,,,,,,,,,0.02857142857142857,,,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,,0.05714285714285714,0.02857142857142857,,,0.08571428571428572,0.02857142857142857,,0.08571428571428572,,,,,,,,,,0.11428571428571428,,,,,,,,0.05714285714285714,,,,0.05714285714285714,,,,,,,,,,,,0.02857142857142857,,,0.02857142857142857,,,,,,,,0.02857142857142857,,,,0.02857142857142857,,,,,,,,,,0.14285714285714285,0.02857142857142857,,,,,,,,,,,,,,,0.08571428571428572,,,0.02857142857142857,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-15,,,,0.034482758620689655,,,0.034482758620689655,0.10344827586206896,0.034482758620689655,,,,,,0.034482758620689655,0.034482758620689655,,0.034482758620689655,,,,,,0.034482758620689655,,,,,,,,,,,,,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,0.10344827586206896,,,,,,,0.06896551724137931,,,0.13793103448275862,,,,,,,,,,,,,,,,,,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06896551724137931,,,,,,,,,,,,0.034482758620689655,,,,,,,,,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06896551724137931,,,
2017-03-31,,,,0.02857142857142857,,,0.02857142857142857,0.08571428571428572,,,,,,,,0.02857142857142857,,,,,,,,0.05714285714285714,0.02857142857142857,,,,,0.02857142857142857,,,,,,,,0.05714285714285714,,,,,0.02857142857142857,,,,,,,,,0.02857142857142857,,,,,,,,0.11428571428571428,,,,,,,0.05714285714285714,0.02857142857142857,,,,,,,,,,0.05714285714285714,,,0.02857142857142857,0.02857142857142857,,,,,,0.05714285714285714,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,,,
2017-04-15,,,,0.04411764705882353,,,,0.029411764705882353,,0.08823529411764706,,,,,,,0.029411764705882353,,,,0.014705882352941176,,,0.1323529411764706,,0.014705882352941176,,0.029411764705882353,,,,,,,,,,,,,,,0.014705882352941176,,,0.014705882352941176,0.058823529411764705,,,,,,,,,,0.029411764705882353,,0.014705882352941176,0.029411764705882353,,0.04411764705882353,,,,,0.04411764705882353,,,,,,,0.014705882352941176,,,,,0.029411764705882353,,,,0.014705882352941176,0.014705882352941176,0.014705882352941176,,,0.029411764705882353,,0.029411764705882353,,,,,,,,,,0.07352941176470588,,,,,0.014705882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014705882352941176,,0.014705882352941176,,,0.04411764705882353,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014705882352941176,,,,,,,,,,,,,,,,,,0.014705882352941176,,,,,,,,
2017-04-30,,,,0.0945945945945946,,,0.04054054054054054,0.05405405405405406,,0.013513513513513514,,,,,0.02702702702702703,0.08108108108108109,,,,,,,,0.14864864864864866,,,,0.0945945945945946,,0.013513513513513514,,,,,,,0.013513513513513514,,0.02702702702702703,,,,0.02702702702702703,,,,0.013513513513513514,,,,,,,,,,0.013513513513513514,,,0.013513513513513514,,0.05405405405405406,,,,,0.06756756756756757,,,,,,,,,,,,0.02702702702702703,,,,,,0.02702702702702703,,,,,0.013513513513513514,,,,,,,,,,0.013513513513513514,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514,,,,,,0.04054054054054054,,,,,0.013513513513513514,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,
2017-05-15,,,0.012195121951219513,0.0975609756097561,,,0.04878048780487805,0.08536585365853659,,,0.012195121951219513,,0.012195121951219513,0.04878048780487805,,,,,,,,,,0.012195121951219513,0.024390243902439025,,,0.012195121951219513,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,0.012195121951219513,,,0.024390243902439025,,,,,,,0.012195121951219513,0.036585365853658534,,,,,,,,,,,,,,,,,,,,,0.012195121951219513,,,,,,,,0.012195121951219513,,,,0.012195121951219513,,,,,,,,0.06097560975609756,0.012195121951219513,,,,,,,,,,,,,0.012195121951219513,,,,,,,0.012195121951219513,,,,,,,,,0.012195121951219513,,,,,,,,,,,,,0.012195121951219513,0.2682926829268293,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024390243902439025,,,,,,,,,0.012195121951219513,0.024390243902439025,,,,,,,,,,,,,0.012195121951219513,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,0.011494252873563218,0.034482758620689655,,,0.034482758620689655,0.034482758620689655,,,0.022988505747126436,,0.011494252873563218,0.034482758620689655,,,,0.011494252873563218,,,0.011494252873563218,,,0.011494252873563218,0.022988505747126436,0.05747126436781609,,0.022988505747126436,,,,,,,,,,,,,,,,,,,,,,,,,0.022988505747126436,,0.022988505747126436,,,,,0.011494252873563218,,,,,,,0.14942528735632185,,,,,,,,,0.011494252873563218,,,,,,,,,,,,0.011494252873563218,,0.011494252873563218,,,,,,,,,,0.034482758620689655,,,,,,,,,,,,,,,0.011494252873563218,,,,,,,,,,,,,,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,,0.2413793103448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034482758620689655,,,,,,,,,0.011494252873563218,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-15,,,0.017543859649122806,0.03508771929824561,,,0.017543859649122806,0.12280701754385964,0.03508771929824561,,,,,,0.05263157894736842,0.05263157894736842,,,0.03508771929824561,0.12280701754385964,,,,0.07017543859649122,,,,0.05263157894736842,,,,,,,,,,,0.07017543859649122,0.03508771929824561,,,,0.08771929824561403,,,,,,,,,,,,,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,0.017543859649122806,,,0.03508771929824561,,,,,,,,,,,0.03508771929824561,,,,,,,,,,,,,,0.017543859649122806,,,,,,,,,,,,,,0.017543859649122806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017543859649122806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,0.0273972602739726,,,0.0136986301369863,0.0547945205479452,0.0273972602739726,,,,,,0.0273972602739726,,,0.0136986301369863,0.0958904109589041,0.0547945205479452,,,,0.0684931506849315,0.0273972602739726,0.0273972602739726,,,,,,,0.0136986301369863,0.0136986301369863,,,,,0.0410958904109589,0.0136986301369863,,,,0.0136986301369863,0.0136986301369863,,,,,,0.0136986301369863,,,,0.0136986301369863,,,,0.0136986301369863,,0.0136986301369863,,0.0684931506849315,,,,,,,0.0136986301369863,,,,,,,0.0136986301369863,0.0136986301369863,,,0.0410958904109589,,,,,,,,,,,0.1095890410958904,,,,,,,,,,,,,,,,,,,0.0136986301369863,,,,,,,,,,,,,,,,,,,,,,0.0136986301369863,,,,,,,,,,,,,,0.0410958904109589,,,,,,,,,,,,,,,,,,0.0410958904109589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136986301369863,,,0.0136986301369863,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,0.06329113924050633,,,0.10126582278481013,,,0.02531645569620253,0.02531645569620253,,0.0379746835443038,0.012658227848101266,,,,0.08860759493670886,0.012658227848101266,,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.0759493670886076,,,0.02531645569620253,,,,,,,,,,,,0.02531645569620253,,,,,,,0.012658227848101266,,0.02531645569620253,,,,,,,0.012658227848101266,,,0.0379746835443038,,,,0.05063291139240506,,,,,,,,0.0379746835443038,,,0.012658227848101266,,,,,,,,,0.012658227848101266,,,,,,,,,,,0.0379746835443038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012658227848101266,,,,,,,,,,,,,0.012658227848101266,,,,,,0.012658227848101266,,,,,,,,,,,0.02531645569620253,0.06329113924050633,,,,,,0.012658227848101266,,,,,,,0.02531645569620253,,,,,,,,0.012658227848101266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012658227848101266,,,,,,,,,,,,
2017-07-31,0.060240963855421686,,,0.2289156626506024,,,,0.024096385542168676,,0.012048192771084338,0.012048192771084338,,,,0.08433734939759036,0.012048192771084338,,,0.024096385542168676,0.03614457831325301,0.012048192771084338,,,0.024096385542168676,,,,,,,0.012048192771084338,,,,,0.012048192771084338,,,,,0.012048192771084338,,,,0.012048192771084338,,0.060240963855421686,,,,,,,,,,,,0.024096385542168676,,,0.024096385542168676,,,,,0.07228915662650602,,,,,,,,,,,0.012048192771084338,,,0.012048192771084338,,0.012048192771084338,,0.012048192771084338,,,,0.012048192771084338,0.012048192771084338,,,,,,,,,,,,0.012048192771084338,,,,,,,,,,,,,,,,0.012048192771084338,,,,,,,,,,0.012048192771084338,,,,,,,,,,,,,,,,,0.03614457831325301,,,,,,,,,,,0.03614457831325301,0.024096385542168676,,,,,0.024096385542168676,,,,,,,,0.012048192771084338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,,,,0.011764705882352941,0.011764705882352941,,,0.011764705882352941,,,0.08235294117647059,0.023529411764705882,0.011764705882352941,,,,,,0.03529411764705882,0.09411764705882353,,,,,0.047058823529411764,0.011764705882352941,,0.10588235294117647,,,,0.023529411764705882,,,,,,,,0.09411764705882353,,,0.08235294117647059,,,,,,,,,,,,0.03529411764705882,,,0.011764705882352941,,,0.023529411764705882,,,,,,0.011764705882352941,,,0.07058823529411765,,,,,,0.011764705882352941,,,0.011764705882352941,,,,,,,,,,,,,,,0.011764705882352941,,,,,,0.023529411764705882,,,0.011764705882352941,,,,,,,,,,,,,,,,0.011764705882352941,,,,,,,,,0.03529411764705882,,,,,,,0.011764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023529411764705882,,,0.023529411764705882,,,,,,,,,,,,,,,,,,,0.011764705882352941,0.011764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,,,,0.05063291139240506,,,,0.0759493670886076,,0.012658227848101266,0.02531645569620253,0.05063291139240506,0.012658227848101266,,,,,,0.012658227848101266,0.0379746835443038,,,,,0.0379746835443038,,,0.1518987341772152,,,,0.012658227848101266,,,,,,,,0.02531645569620253,,,0.08860759493670886,,,0.012658227848101266,,,,,,0.012658227848101266,,,0.05063291139240506,,,0.012658227848101266,,,,,0.012658227848101266,,,,,,,0.08860759493670886,,,0.02531645569620253,,,,,,0.02531645569620253,,,,,,,,,,,,,,,,,,,,,,,,,,0.012658227848101266,,,,,,,,,,,,,,0.05063291139240506,,,,0.012658227848101266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0379746835443038,,,0.012658227848101266,0.012658227848101266,,,,,,,,,,,,,,,,,,0.012658227848101266,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012658227848101266,,,,,,,
2017-09-15,,,,,,,,0.06521739130434782,,0.021739130434782608,0.021739130434782608,,,,0.021739130434782608,,,,,0.15217391304347827,0.021739130434782608,0.021739130434782608,,0.021739130434782608,0.08695652173913043,,,,,,,,,0.021739130434782608,,,,,,,,,,,,,0.06521739130434782,,,,,,,,0.06521739130434782,,,,,0.021739130434782608,,,,,,,,,,0.021739130434782608,,,0.021739130434782608,,,,,,0.021739130434782608,,,,,,,,,,,,,0.06521739130434782,,,,,,,,0.043478260869565216,,,,,,0.10869565217391304,,,,,,,,,,,,,,,,,,,,,,,0.06521739130434782,,,,,,,,,,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,,,,,0.02564102564102564,,,,0.1282051282051282,0.02564102564102564,,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,,0.02564102564102564,,0.05128205128205128,,,,,,,,,,,,,,,0.02564102564102564,,0.02564102564102564,,,,0.02564102564102564,,,,,,,,,0.05128205128205128,,,,,,,0.02564102564102564,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,,,,0.08045977011494253,,,0.022988505747126436,0.08045977011494253,,,,,,,0.011494252873563218,0.011494252873563218,,,,0.05747126436781609,,,,0.08045977011494253,0.022988505747126436,,,0.04597701149425287,,0.022988505747126436,,,,,0.022988505747126436,,0.034482758620689655,0.022988505747126436,,,,,0.011494252873563218,,0.011494252873563218,,0.011494252873563218,,,,,0.011494252873563218,,,0.04597701149425287,,,,0.011494252873563218,0.022988505747126436,0.04597701149425287,,,,,,0.034482758620689655,,,0.04597701149425287,0.022988505747126436,,,,0.011494252873563218,,,,,0.022988505747126436,,,,,,,,0.011494252873563218,,,,,,,,,,,,0.011494252873563218,,,,,0.022988505747126436,,,,,,,,,,,,,,,,,,,,,,,,,0.011494252873563218,,,,0.011494252873563218,,,,,0.022988505747126436,,,,,,,,0.011494252873563218,,,0.022988505747126436,,,,,,,,,,,,,,,,,,,,,0.011494252873563218,,,,,0.022988505747126436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011494252873563218,,,,,,,,,,,,,,,,
2017-10-31,,,,0.04,,0.013333333333333334,0.02666666666666667,0.04,,,,0.02666666666666667,,,,0.013333333333333334,0.013333333333333334,,,0.06666666666666667,,,,0.04,0.013333333333333334,,,0.02666666666666667,,,,,,,0.013333333333333334,,0.06666666666666667,,,0.04,0.013333333333333334,0.02666666666666667,,,,,,,,,,0.013333333333333334,,,0.06666666666666667,,,,0.04,,0.02666666666666667,,0.013333333333333334,,,,0.04,,0.013333333333333334,,0.02666666666666667,,,,0.013333333333333334,,,,,0.06666666666666667,,0.02666666666666667,,,,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02666666666666667,,,,,,,,,,,,,,,,,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,0.02666666666666667,0.013333333333333334,,,,,,,,,,,,,,,,,,,,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02666666666666667,,,,,,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,,,,0.014705882352941176,,,0.029411764705882353,0.10294117647058823,,,0.014705882352941176,,,,0.04411764705882353,,,,0.04411764705882353,0.014705882352941176,,,,0.014705882352941176,0.07352941176470588,,,,,,,0.014705882352941176,,,,,0.014705882352941176,,,,,,,,,,0.014705882352941176,,,,,,,,0.014705882352941176,,,,,0.04411764705882353,0.029411764705882353,,,,,,0.014705882352941176,0.04411764705882353,,0.014705882352941176,0.014705882352941176,,0.014705882352941176,,,0.014705882352941176,,,,,,,,,,,,,,,0.04411764705882353,,,,,0.058823529411764705,,,0.014705882352941176,0.029411764705882353,,0.014705882352941176,,,0.014705882352941176,,,,,,,,,,,,,,,,,,,,,,0.014705882352941176,,0.014705882352941176,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,0.029411764705882353,,,,,,0.014705882352941176,,,,,,0.014705882352941176,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,0.04411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,
2017-11-30,,,,0.029411764705882353,,,0.058823529411764705,0.11764705882352941,,,0.014705882352941176,,,,0.014705882352941176,0.04411764705882353,,,0.058823529411764705,0.058823529411764705,,,,,0.08823529411764706,,,0.014705882352941176,,,,0.029411764705882353,,,,,0.014705882352941176,,0.029411764705882353,,0.014705882352941176,,,,0.014705882352941176,,0.014705882352941176,,,,0.014705882352941176,,,,0.014705882352941176,,,,,,0.014705882352941176,,,,,,,0.029411764705882353,,0.014705882352941176,,,0.014705882352941176,,0.014705882352941176,,,,,,,,,,,,0.014705882352941176,,,,,,,,,0.014705882352941176,,,,0.014705882352941176,,,,,,,,,,,,,,,0.014705882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,0.058823529411764705,,,,,,,,,,,0.014705882352941176,,,,,,,,0.014705882352941176,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,
2017-12-15,,,,0.2289156626506024,,,0.012048192771084338,0.08433734939759036,,0.024096385542168676,,,0.012048192771084338,,,,,,,,,,,0.024096385542168676,0.03614457831325301,,,0.03614457831325301,,,,,,,,0.012048192771084338,,,,,,,,0.04819277108433735,,,0.012048192771084338,,,,,,,,,,,,,0.012048192771084338,,,,,,0.024096385542168676,0.024096385542168676,,,,,,0.03614457831325301,,,,,0.024096385542168676,,0.012048192771084338,,,,,,,,0.10843373493975904,,,,,,,,,,,,,,,,,,,,,,,0.012048192771084338,,,,,,,,,,,,,,,,,,,,,,,0.012048192771084338,,,,,,,,,,,,0.012048192771084338,,,,,,0.012048192771084338,,,,,,,,,,,,,,,,,,,,,0.024096385542168676,,,,0.0963855421686747,,,,,,0.024096385542168676,,,,,,,,,,,,,,,,,,,,,,,0.03614457831325301,,,,,,,,,,,,,,,,,
2017-12-31,,,0.008849557522123894,0.22123893805309736,0.008849557522123894,,0.008849557522123894,0.035398230088495575,,0.04424778761061947,,,0.008849557522123894,,,,,,,0.017699115044247787,,,0.017699115044247787,0.02654867256637168,0.017699115044247787,,,0.035398230088495575,0.008849557522123894,,,,,,,0.017699115044247787,,,,,,,,0.061946902654867256,,,0.008849557522123894,,,,,,,,,,,0.008849557522123894,0.02654867256637168,0.017699115044247787,,,,,,0.017699115044247787,0.017699115044247787,,,,,,0.008849557522123894,,,,,0.008849557522123894,,0.035398230088495575,0.017699115044247787,,,,,,,0.05309734513274336,,,,,,,,,,,,,,,,,,,,,,,0.04424778761061947,,,,,,,,,,,,,,,,,,0.035398230088495575,,,,,,,,,,,,,,,,,0.008849557522123894,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02654867256637168,,,,0.008849557522123894,,,,,,0.02654867256637168,,,,,0.017699115044247787,0.008849557522123894,,,,,,,,,0.008849557522123894,,,,,,,,0.05309734513274336,,,,,,,,,,,,,,,,,
