ID,AGE,GENDER,DATE_APPLY,DATE_BIMONTH,AMOUNT,ID_SHOP,DATE_REGISTER,DATE_MONTHLY,DATE_RECEIVED,CATEGORY_CODE_2,CATEGORY_NAME_2,CATEGORY_NAME_3,LARGE_AREA_CODE
0000b0e97b0eca437a87e01c3300ecb2ecf68caa3d25fb5ba0ef093b95189b6a,69,2,2016-08-01,2020-08-31,4870,58726637200018,2017-02-01,2020-08-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,10
0000b0e97b0eca437a87e01c3300ecb2ecf68caa3d25fb5ba0ef093b95189b6a,69,2,2016-08-01,2019-08-15,3190,37658982400638,2015-06-01,2019-08-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン（その他）,10
0000b0e97b0eca437a87e01c3300ecb2ecf68caa3d25fb5ba0ef093b95189b6a,69,2,2016-08-01,2017-08-31,2564,37658982400638,2015-06-01,2017-08-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン（その他）,10
0000b0e97b0eca437a87e01c3300ecb2ecf68caa3d25fb5ba0ef093b95189b6a,69,2,2016-08-01,2020-08-15,11620,32338951500018,2004-04-01,2020-08-01,1900-01-01,506,焼肉・ビアホール,焼肉,10
0000b1314c757cd36036e0f27cd8261312467ef06a55c0b5720f8087b125b3ef,54,2,2012-07-01,2019-11-30,5335,,,2019-11-01,1900-01-01,506,焼肉・ビアホール,焼肉,4
0000b1314c757cd36036e0f27cd8261312467ef06a55c0b5720f8087b125b3ef,54,2,2012-07-01,2020-11-30,5335,,,2020-11-01,1900-01-01,506,焼肉・ビアホール,焼肉,4
0000b2a67f3e9592459383d9dbb72db62f3891cde3632c1d5dee9452b6005f15,84,2,2009-06-01,2020-08-31,3275,23186402400000,1996-01-01,2020-08-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,2
0000b2a67f3e9592459383d9dbb72db62f3891cde3632c1d5dee9452b6005f15,84,2,2009-06-01,2020-08-15,6110,23186402400000,1996-01-01,2020-08-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,2
0000b2a67f3e9592459383d9dbb72db62f3891cde3632c1d5dee9452b6005f15,84,2,2009-06-01,2019-08-15,2505,23186499800000,1996-01-01,2019-08-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,2
0000b2a67f3e9592459383d9dbb72db62f3891cde3632c1d5dee9452b6005f15,84,2,2009-06-01,2019-08-15,6110,23186402400000,1996-01-01,2019-08-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,2
0000b2a67f3e9592459383d9dbb72db62f3891cde3632c1d5dee9452b6005f15,84,2,2009-06-01,2018-08-15,2505,23186499800000,1996-01-01,2018-08-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,2
0000b3261a28f70431f0cde8c3a8343510796d0aedbc74e9fc7413aa9a667ec4,34,2,2018-03-01,2020-02-15,3315,94620236800000,1985-07-01,2020-02-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,8
0000b3261a28f70431f0cde8c3a8343510796d0aedbc74e9fc7413aa9a667ec4,34,2,2018-03-01,2019-02-15,3315,94620236800000,1985-07-01,2019-02-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,8
0000b3dd72838bbdf7376d9b5cda6b0ee0c2518ecd147c275868851316b337e1,24,2,2015-09-01,2017-07-15,2828,56146374202683,2016-03-01,2017-07-01,1900-01-01,502,日本料理,寿司,2
0000b3dd72838bbdf7376d9b5cda6b0ee0c2518ecd147c275868851316b337e1,24,2,2015-09-01,2018-07-15,2828,56146374202683,2016-03-01,2018-07-01,1900-01-01,502,日本料理,寿司,2
0000b49a6e2b5053b984b34e7980487fcfdd4256157824db91c4c217d5a7341d,34,1,2013-02-01,2018-02-28,26460,54972838300018,2015-11-01,2018-02-01,1900-01-01,502,日本料理,日本料理,3
0000b49a6e2b5053b984b34e7980487fcfdd4256157824db91c4c217d5a7341d,39,1,2013-02-01,2019-02-28,26460,54972838300018,2015-11-01,2019-02-01,1900-01-01,502,日本料理,日本料理,3
0000b49a6e2b5053b984b34e7980487fcfdd4256157824db91c4c217d5a7341d,39,1,2013-02-01,2020-02-15,9573,,,2020-02-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0000b49a6e2b5053b984b34e7980487fcfdd4256157824db91c4c217d5a7341d,39,1,2013-02-01,2020-02-15,5456,,,2020-02-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,3
0000b49a6e2b5053b984b34e7980487fcfdd4256157824db91c4c217d5a7341d,39,1,2013-02-01,2019-02-15,9573,,,2019-02-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0000b5e68468e6a9655f9a9dbfed4de1698076093461e5ea8c8ce9d721694e94,39,1,2005-11-01,2019-04-15,6588,86188034000018,2006-10-01,2019-04-01,1900-01-01,503,外国料理,中国料理,3
0000b5e68468e6a9655f9a9dbfed4de1698076093461e5ea8c8ce9d721694e94,39,1,2005-11-01,2020-04-15,2860,72101917100224,2007-02-01,2020-04-01,1900-01-01,506,焼肉・ビアホール,焼鳥,3
0000b5e68468e6a9655f9a9dbfed4de1698076093461e5ea8c8ce9d721694e94,39,1,2005-11-01,2019-04-30,6739,,,2019-04-01,1900-01-01,503,外国料理,フランス料理,3
0000b5e68468e6a9655f9a9dbfed4de1698076093461e5ea8c8ce9d721694e94,39,1,2005-11-01,2020-04-15,6588,86188034000018,2006-10-01,2020-04-01,1900-01-01,503,外国料理,中国料理,3
0000b5e68468e6a9655f9a9dbfed4de1698076093461e5ea8c8ce9d721694e94,39,1,2005-11-01,2019-04-15,2860,72101917100224,2007-02-01,2019-04-01,1900-01-01,506,焼肉・ビアホール,焼鳥,3
0000b5e68468e6a9655f9a9dbfed4de1698076093461e5ea8c8ce9d721694e94,34,1,2005-11-01,2018-04-30,6739,,,2018-04-01,1900-01-01,503,外国料理,フランス料理,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2017-10-31,93170,57198266300018,2016-07-01,2017-10-01,1900-01-01,505,特別料飲食,クラブ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2018-10-15,11820,34829552400018,2008-03-01,2018-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2017-10-15,17650,34829552400018,2008-03-01,2017-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2017-10-15,75600,23838349600000,1997-12-01,2017-10-01,1900-01-01,505,特別料飲食,クラブ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2016-10-15,19600,46355177100018,2013-04-01,2016-10-01,1900-01-01,505,特別料飲食,ラウンジ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2019-10-15,17800,,,2019-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2016-10-31,11980,34829552400018,2008-03-01,2016-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2016-10-15,16512,72762039300018,2005-10-01,2016-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2017-10-15,16512,72762039300018,2005-10-01,2017-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2018-10-31,13390,34829552400018,2008-03-01,2018-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,69,1,1982-08-01,2020-10-15,17800,,,2020-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2019-10-15,50000,31956923000018,2003-03-01,2019-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2016-10-15,75600,23838349600000,1997-12-01,2016-10-01,1900-01-01,505,特別料飲食,クラブ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2019-10-31,13390,34829552400018,2008-03-01,2019-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2016-10-15,17650,34829552400018,2008-03-01,2016-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,69,1,1982-08-01,2020-10-15,127000,46621856400018,2013-05-01,2020-10-01,1900-01-01,505,特別料飲食,クラブ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2019-10-15,11820,34829552400018,2008-03-01,2019-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2017-10-31,11980,34829552400018,2008-03-01,2017-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2017-10-15,19600,46355177100018,2013-04-01,2017-10-01,1900-01-01,505,特別料飲食,ラウンジ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,69,1,1982-08-01,2020-10-15,50000,31956923000018,2003-03-01,2020-10-01,1900-01-01,505,特別料飲食,バー,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2016-10-31,93170,57198266300018,2016-07-01,2016-10-01,1900-01-01,505,特別料飲食,クラブ,3
0000b5f296f6e78fef9cfb2a76f381d88fe259ba110b06daafb1ca68be0c52d4,64,1,1982-08-01,2019-10-15,127000,46621856400018,2013-05-01,2019-10-01,1900-01-01,505,特別料飲食,クラブ,3
0000b793d87dd8a2634b9b8a5b025b64393fcba3703f95f781370d6020d3489a,39,2,2006-09-01,2020-12-15,4201,57698575800026,2016-10-01,2020-12-01,1900-01-01,504,ファミリーレストラン,レストラン,2
0000b7e41b7eb6f737cdcc91581920701272553f9161493b42a7688e609e678d,24,1,2017-06-01,2019-05-15,88400,,,2019-05-01,1900-01-01,505,特別料飲食,クラブ,10
0000b7e41b7eb6f737cdcc91581920701272553f9161493b42a7688e609e678d,24,1,2017-06-01,2020-05-31,2106,57055244242614,2018-11-01,2020-05-01,1900-01-01,504,ファミリーレストラン,レストラン,10
0000b7e41b7eb6f737cdcc91581920701272553f9161493b42a7688e609e678d,24,1,2017-06-01,2019-05-31,2106,57055244242614,2018-11-01,2019-05-01,1900-01-01,504,ファミリーレストラン,レストラン,10
0000b7e41b7eb6f737cdcc91581920701272553f9161493b42a7688e609e678d,24,1,2017-06-01,2018-05-15,88400,,,2018-05-01,1900-01-01,505,特別料飲食,クラブ,10
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,54,1,2001-06-01,2017-04-15,1480,57055231703038,2017-01-01,2017-04-01,1900-01-01,504,ファミリーレストラン,レストラン,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,59,1,2001-06-01,2018-04-15,1480,57055231703038,2017-01-01,2018-04-01,1900-01-01,504,ファミリーレストラン,レストラン,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,59,1,2001-06-01,2018-04-15,5000,31680341000000,2002-04-01,2018-04-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,54,1,2001-06-01,2017-04-30,5000,31680341000000,2002-04-01,2017-04-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,59,1,2001-06-01,2018-04-15,5000,31680341000000,2002-04-01,2018-04-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,54,1,2001-06-01,2017-04-15,5000,31680341000000,2002-04-01,2017-04-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,59,1,2001-06-01,2019-04-15,5000,31680341000000,2002-04-01,2019-04-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,4
0000b9684eba73e0d06f35e37640c99b881e8668baa6ddea38af2fe88516a2be,59,1,2001-06-01,2018-04-30,5000,31680341000000,2002-04-01,2018-04-01,1900-01-01,501,喫茶・ファストフード・食堂,喫茶店・カフェ,4
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-15,43200,,,2017-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,59,1,1990-12-01,2019-12-31,41572,,,2019-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-31,56486,,,2017-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-15,144600,30790779900018,1998-12-01,2017-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2016-12-31,129980,,,2016-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,59,1,1990-12-01,2019-12-15,15164,59435464700018,2017-03-01,2019-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2016-12-15,144600,30790779900018,1998-12-01,2016-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-15,73000,,,2018-12-01,1900-01-01,505,特別料飲食,特別料飲食１（その他）,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,59,1,1990-12-01,2019-12-31,10173,37363594100083,2015-03-01,2019-12-01,1900-01-01,502,日本料理,寿司,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,59,1,1990-12-01,2020-12-15,15164,59435464700018,2017-03-01,2020-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-31,99000,,,2018-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2016-12-31,56486,,,2016-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-31,10173,37363594100083,2015-03-01,2018-12-01,1900-01-01,502,日本料理,寿司,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-15,430810,30857735900018,1999-03-01,2018-12-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-31,41572,,,2018-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-31,99000,,,2017-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-31,29700,,,2017-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2016-12-31,29700,,,2016-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-15,276690,37558121800281,2016-10-01,2017-12-01,1900-01-01,505,特別料飲食,ラウンジ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-15,276690,37558121800281,2016-10-01,2018-12-01,1900-01-01,505,特別料飲食,ラウンジ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,59,1,1990-12-01,2020-12-15,36498,57410355400018,2016-09-01,2020-12-01,1900-01-01,503,外国料理,韓国料理,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-31,129980,,,2017-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2016-12-15,43200,,,2016-12-01,1900-01-01,505,特別料飲食,クラブ,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-15,430810,30857735900018,1999-03-01,2017-12-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-15,73000,,,2017-12-01,1900-01-01,505,特別料飲食,特別料飲食１（その他）,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2018-12-15,25890,41419403600026,2011-05-01,2018-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,54,1,1990-12-01,2017-12-15,25890,41419403600026,2011-05-01,2017-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000badab2a19d485127a1a7c1d447fbdcbdb16cfd42b42fa3d8c7014aacb514,59,1,1990-12-01,2019-12-15,36498,57410355400018,2016-09-01,2019-12-01,1900-01-01,503,外国料理,韓国料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-15,1210,,,2018-07-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,57400,49534801200018,2014-04-01,2019-07-01,1900-01-01,505,特別料飲食,クラブ,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,11710,44002655200604,1900-01-01,2019-07-01,1900-01-01,503,外国料理,外国料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,1170,60673970700059,2017-09-01,2019-07-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2020-07-15,21560,26672683000208,1993-12-01,2020-07-01,1900-01-01,502,日本料理,日本料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,1210,,,2019-07-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,16520,14167869100018,1900-01-01,2019-07-01,1900-01-01,502,日本料理,寿司,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,2038,59817231800026,2017-05-01,2019-07-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,8450,53583697900018,2015-05-01,2019-07-01,1900-01-01,502,日本料理,日本料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-15,2038,59817231800026,2017-05-01,2018-07-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,5780,22006172331864,2016-01-01,2019-07-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2020-07-31,17750,56612510803178,2019-04-01,2020-07-01,1900-01-01,505,特別料飲食,特別料飲食１（その他）,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,1278,55424000600026,2015-12-01,2018-07-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,61182,14001970800000,1900-01-01,2019-07-01,1900-01-01,502,日本料理,寿司,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,39900,53942979600018,2015-07-01,2019-07-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,39900,53942979600018,2015-07-01,2018-07-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,21060,47684407505710,2016-09-01,2018-07-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,5983,32497863600299,2004-09-01,2019-07-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-15,33372,26672683000208,1993-12-01,2018-07-01,1900-01-01,502,日本料理,日本料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-15,3451,59817231800067,2017-05-01,2018-07-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-15,5983,32497863600299,2004-09-01,2018-07-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2020-07-31,7430,65335132300018,2018-12-01,2020-07-01,1900-01-01,503,外国料理,中国料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2020-07-15,1170,60673970700059,2017-09-01,2020-07-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2020-07-31,6700,71666369703707,2018-03-01,2020-07-01,1900-01-01,503,外国料理,ステーキ,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,8450,53583697900018,2015-05-01,2018-07-01,1900-01-01,502,日本料理,日本料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,16520,14167869100018,1900-01-01,2018-07-01,1900-01-01,502,日本料理,寿司,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,1278,55424000600026,2015-12-01,2019-07-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,21060,47684407505710,2016-09-01,2019-07-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,54183,32501128600018,2004-09-01,2019-07-01,1900-01-01,502,日本料理,日本料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,33372,26672683000208,1993-12-01,2019-07-01,1900-01-01,502,日本料理,日本料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,11710,44002655200604,1900-01-01,2018-07-01,1900-01-01,503,外国料理,外国料理,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-15,3451,59817231800067,2017-05-01,2019-07-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,17750,56612510803178,2019-04-01,2019-07-01,1900-01-01,505,特別料飲食,特別料飲食１（その他）,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,5780,22006172331864,2016-01-01,2018-07-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2019-07-31,6700,71666369703707,2018-03-01,2019-07-01,1900-01-01,503,外国料理,ステーキ,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,57400,49534801200018,2014-04-01,2018-07-01,1900-01-01,505,特別料飲食,クラブ,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-15,61182,14001970800000,1900-01-01,2018-07-01,1900-01-01,502,日本料理,寿司,3
0000baf7eeeff09a82860f74aa81d0571fcab7fefffab313aadd92b815a484c1,29,1,2018-04-01,2018-07-31,54183,32501128600018,2004-09-01,2018-07-01,1900-01-01,502,日本料理,日本料理,3
0000bcffc82f3bf0e4e8d23266539a3dd9ca6c9b9718f6c3d5a1cb98993d37c4,64,1,2011-11-01,2017-09-15,1598,,,2017-09-01,1900-01-01,504,ファミリーレストラン,レストラン,7
