industry_code,industry,employment_type_code,employment_type,time_code,time,total
0,全産業,0,雇用者,2013000103,2013年1～3月期,5501
0,全産業,0,雇用者,2013000406,2013年4～6月期,5552
0,全産業,0,雇用者,2013000709,2013年7～9月期,5561
0,全産業,0,雇用者,2013001012,2013年10～12月期,5600
0,全産業,0,雇用者,2014000103,2014年1～3月期,5544
0,全産業,0,雇用者,2014000406,2014年4～6月期,5586
0,全産業,0,雇用者,2014000709,2014年7～9月期,5612
0,全産業,0,雇用者,2014001012,2014年10～12月期,5637
0,全産業,0,雇用者,2015000103,2015年1～3月期,5595
0,全産業,0,雇用者,2015000406,2015年4～6月期,5622
0,全産業,0,雇用者,2015000709,2015年7～9月期,5653
0,全産業,0,雇用者,2015001012,2015年10～12月期,5691
0,全産業,0,雇用者,2016000103,2016年1～3月期,5682
0,全産業,0,雇用者,2016000406,2016年4～6月期,5712
0,全産業,0,雇用者,2016000709,2016年7～9月期,5738
0,全産業,0,雇用者,2016001012,2016年10～12月期,5783
0,全産業,0,雇用者,2017000103,2017年1～3月期,5758
0,全産業,0,雇用者,2017000406,2017年4～6月期,5800
0,全産業,0,雇用者,2017000709,2017年7～9月期,5848
0,全産業,0,雇用者,2017001012,2017年10～12月期,5868
0,全産業,0,雇用者,2018000103,2018年1～3月期,5876
0,全産業,0,雇用者,2018000406,2018年4～6月期,5929
0,全産業,0,雇用者,2018000709,2018年7～9月期,5957
0,全産業,0,雇用者,2018001012,2018年10～12月期,5981
0,全産業,0,雇用者,2019000103,2019年1～3月期,5954
0,全産業,0,雇用者,2019000406,2019年4～6月期,5992
0,全産業,0,雇用者,2019000709,2019年7～9月期,6025
0,全産業,0,雇用者,2019001012,2019年10～12月期,6045
0,全産業,0,雇用者,2020000103,2020年1～3月期,6017
0,全産業,0,雇用者,2020000406,2020年4～6月期,5924
0,全産業,0,雇用者,2020000709,2020年7～9月期,5950
0,全産業,0,雇用者,2020001012,2020年10～12月期,6000
0,全産業,0,雇用者,2021000103,2021年1～3月期,5974
0,全産業,0,雇用者,2021000406,2021年4～6月期,5958
0,全産業,0,雇用者,2021000709,2021年7～9月期,5979
0,全産業,0,雇用者,2021001012,2021年10～12月期,5979
0,全産業,0,雇用者,2022000103,2022年1～3月期,6003
0,全産業,0,雇用者,2022000406,2022年4～6月期,6044
0,全産業,0,雇用者,2022000709,2022年7～9月期,6056
0,全産業,0,雇用者,2022001012,2022年10～12月期,6063
0,全産業,0,雇用者,2023000103,2023年1～3月期,6027
0,全産業,0,雇用者,2023000406,2023年4～6月期,6076
0,全産業,0,雇用者,2023000709,2023年7～9月期,6099
0,全産業,0,雇用者,2023001012,2023年10～12月期,6101
0,全産業,0,雇用者,2024000103,2024年1～3月期,6081
0,全産業,0,雇用者,2024000406,2024年4～6月期,6107
0,全産業,0,雇用者,2024000709,2024年7～9月期,6134
0,全産業,0,雇用者,2024001012,2024年10～12月期,6171
0,全産業,0,雇用者,2025000103,2025年1～3月期,6151
0,全産業,2,役員を除く雇用者,2013000103,2013年1～3月期,5161
0,全産業,2,役員を除く雇用者,2013000406,2013年4～6月期,5207
0,全産業,2,役員を除く雇用者,2013000709,2013年7～9月期,5214
0,全産業,2,役員を除く雇用者,2013001012,2013年10～12月期,5257
0,全産業,2,役員を除く雇用者,2014000103,2014年1～3月期,5201
0,全産業,2,役員を除く雇用者,2014000406,2014年4～6月期,5235
0,全産業,2,役員を除く雇用者,2014000709,2014年7～9月期,5266
0,全産業,2,役員を除く雇用者,2014001012,2014年10～12月期,5293
0,全産業,2,役員を除く雇用者,2015000103,2015年1～3月期,5253
0,全産業,2,役員を除く雇用者,2015000406,2015年4～6月期,5277
0,全産業,2,役員を除く雇用者,2015000709,2015年7～9月期,5310
0,全産業,2,役員を除く雇用者,2015001012,2015年10～12月期,5331
0,全産業,2,役員を除く雇用者,2016000103,2016年1～3月期,5340
0,全産業,2,役員を除く雇用者,2016000406,2016年4～6月期,5365
0,全産業,2,役員を除く雇用者,2016000709,2016年7～9月期,5394
0,全産業,2,役員を除く雇用者,2016001012,2016年10～12月期,5423
0,全産業,2,役員を除く雇用者,2017000103,2017年1～3月期,5411
0,全産業,2,役員を除く雇用者,2017000406,2017年4～6月期,5450
0,全産業,2,役員を除く雇用者,2017000709,2017年7～9月期,5495
0,全産業,2,役員を除く雇用者,2017001012,2017年10～12月期,5522
0,全産業,2,役員を除く雇用者,2018000103,2018年1～3月期,5548
0,全産業,2,役員を除く雇用者,2018000406,2018年4～6月期,5588
0,全産業,2,役員を除く雇用者,2018000709,2018年7～9月期,5627
0,全産業,2,役員を除く雇用者,2018001012,2018年10～12月期,5658
0,全産業,2,役員を除く雇用者,2019000103,2019年1～3月期,5629
0,全産業,2,役員を除く雇用者,2019000406,2019年4～6月期,5646
0,全産業,2,役員を除く雇用者,2019000709,2019年7～9月期,5690
0,全産業,2,役員を除く雇用者,2019001012,2019年10～12月期,5710
0,全産業,2,役員を除く雇用者,2020000103,2020年1～3月期,5670
0,全産業,2,役員を除く雇用者,2020000406,2020年4～6月期,5589
0,全産業,2,役員を除く雇用者,2020000709,2020年7～9月期,5611
0,全産業,2,役員を除く雇用者,2020001012,2020年10～12月期,5647
0,全産業,2,役員を除く雇用者,2021000103,2021年1～3月期,5611
0,全産業,2,役員を除く雇用者,2021000406,2021年4～6月期,5625
0,全産業,2,役員を除く雇用者,2021000709,2021年7～9月期,5645
0,全産業,2,役員を除く雇用者,2021001012,2021年10～12月期,5637
0,全産業,2,役員を除く雇用者,2022000103,2022年1～3月期,5649
0,全産業,2,役員を除く雇用者,2022000406,2022年4～6月期,5711
0,全産業,2,役員を除く雇用者,2022000709,2022年7～9月期,5715
0,全産業,2,役員を除く雇用者,2022001012,2022年10～12月期,5720
0,全産業,2,役員を除く雇用者,2023000103,2023年1～3月期,5689
0,全産業,2,役員を除く雇用者,2023000406,2023年4～6月期,5742
0,全産業,2,役員を除く雇用者,2023000709,2023年7～9月期,5759
0,全産業,2,役員を除く雇用者,2023001012,2023年10～12月期,5765
0,全産業,2,役員を除く雇用者,2024000103,2024年1～3月期,5744
0,全産業,2,役員を除く雇用者,2024000406,2024年4～6月期,5762
0,全産業,2,役員を除く雇用者,2024000709,2024年7～9月期,5780
0,全産業,2,役員を除く雇用者,2024001012,2024年10～12月期,5832
0,全産業,2,役員を除く雇用者,2025000103,2025年1～3月期,5802
0,全産業,3,正規の職員・従業員,2013000103,2013年1～3月期,3288
0,全産業,3,正規の職員・従業員,2013000406,2013年4～6月期,3326
0,全産業,3,正規の職員・従業員,2013000709,2013年7～9月期,3304
0,全産業,3,正規の職員・従業員,2013001012,2013年10～12月期,3291
0,全産業,3,正規の職員・従業員,2014000103,2014年1～3月期,3231
0,全産業,3,正規の職員・従業員,2014000406,2014年4～6月期,3312
0,全産業,3,正規の職員・従業員,2014000709,2014年7～9月期,3313
0,全産業,3,正規の職員・従業員,2014001012,2014年10～12月期,3290
0,全産業,3,正規の職員・従業員,2015000103,2015年1～3月期,3274
0,全産業,3,正規の職員・従業員,2015000406,2015年4～6月期,3323
0,全産業,3,正規の職員・従業員,2015000709,2015年7～9月期,3338
0,全産業,3,正規の職員・従業員,2015001012,2015年10～12月期,3316
0,全産業,3,正規の職員・従業員,2016000103,2016年1～3月期,3333
0,全産業,3,正規の職員・従業員,2016000406,2016年4～6月期,3376
0,全産業,3,正規の職員・従業員,2016000709,2016年7～9月期,3369
0,全産業,3,正規の職員・従業員,2016001012,2016年10～12月期,3380
0,全産業,3,正規の職員・従業員,2017000103,2017年1～3月期,3393
0,全産業,3,正規の職員・従業員,2017000406,2017年4～6月期,3431
0,全産業,3,正規の職員・従業員,2017000709,2017年7～9月期,3444
0,全産業,3,正規の職員・従業員,2017001012,2017年10～12月期,3460
0,全産業,3,正規の職員・従業員,2018000103,2018年1～3月期,3431
0,全産業,3,正規の職員・従業員,2018000406,2018年4～6月期,3493
0,全産業,3,正規の職員・従業員,2018000709,2018年7～9月期,3509
0,全産業,3,正規の職員・従業員,2018001012,2018年10～12月期,3506
0,全産業,3,正規の職員・従業員,2019000103,2019年1～3月期,3466
0,全産業,3,正規の職員・従業員,2019000406,2019年4～6月期,3522
0,全産業,3,正規の職員・従業員,2019000709,2019年7～9月期,3502
0,全産業,3,正規の職員・従業員,2019001012,2019年10～12月期,3523
0,全産業,3,正規の職員・従業員,2020000103,2020年1～3月期,3517
0,全産業,3,正規の職員・従業員,2020000406,2020年4～6月期,3553
0,全産業,3,正規の職員・従業員,2020000709,2020年7～9月期,3547
0,全産業,3,正規の職員・従業員,2020001012,2020年10～12月期,3538
0,全産業,3,正規の職員・従業員,2021000103,2021年1～3月期,3556
0,全産業,3,正規の職員・従業員,2021000406,2021年4～6月期,3567
0,全産業,3,正規の職員・従業員,2021000709,2021年7～9月期,3585
0,全産業,3,正規の職員・従業員,2021001012,2021年10～12月期,3552
0,全産業,3,正規の職員・従業員,2022000103,2022年1～3月期,3577
0,全産業,3,正規の職員・従業員,2022000406,2022年4～6月期,3626
0,全産業,3,正規の職員・従業員,2022000709,2022年7～9月期,3596
0,全産業,3,正規の職員・従業員,2022001012,2022年10～12月期,3590
0,全産業,3,正規の職員・従業員,2023000103,2023年1～3月期,3577
0,全産業,3,正規の職員・従業員,2023000406,2023年4～6月期,3652
0,全産業,3,正規の職員・従業員,2023000709,2023年7～9月期,3626
0,全産業,3,正規の職員・従業員,2023001012,2023年10～12月期,3604
0,全産業,3,正規の職員・従業員,2024000103,2024年1～3月期,3607
0,全産業,3,正規の職員・従業員,2024000406,2024年4～6月期,3670
0,全産業,3,正規の職員・従業員,2024000709,2024年7～9月期,3664
0,全産業,3,正規の職員・従業員,2024001012,2024年10～12月期,3674
0,全産業,3,正規の職員・従業員,2025000103,2025年1～3月期,3638
0,全産業,10,非正規の職員・従業員,2013000103,2013年1～3月期,1870
0,全産業,10,非正規の職員・従業員,2013000406,2013年4～6月期,1881
0,全産業,10,非正規の職員・従業員,2013000709,2013年7～9月期,1908
0,全産業,10,非正規の職員・従業員,2013001012,2013年10～12月期,1965
0,全産業,10,非正規の職員・従業員,2014000103,2014年1～3月期,1970
0,全産業,10,非正規の職員・従業員,2014000406,2014年4～6月期,1922
0,全産業,10,非正規の職員・従業員,2014000709,2014年7～9月期,1952
0,全産業,10,非正規の職員・従業員,2014001012,2014年10～12月期,2003
0,全産業,10,非正規の職員・従業員,2015000103,2015年1～3月期,1979
0,全産業,10,非正規の職員・従業員,2015000406,2015年4～6月期,1953
0,全産業,10,非正規の職員・従業員,2015000709,2015年7～9月期,1971
0,全産業,10,非正規の職員・従業員,2015001012,2015年10～12月期,2015
0,全産業,10,非正規の職員・従業員,2016000103,2016年1～3月期,2007
0,全産業,10,非正規の職員・従業員,2016000406,2016年4～6月期,1989
0,全産業,10,非正規の職員・従業員,2016000709,2016年7～9月期,2025
0,全産業,10,非正規の職員・従業員,2016001012,2016年10～12月期,2042
0,全産業,10,非正規の職員・従業員,2017000103,2017年1～3月期,2017
0,全産業,10,非正規の職員・従業員,2017000406,2017年4～6月期,2018
0,全産業,10,非正規の職員・従業員,2017000709,2017年7～9月期,2050
0,全産業,10,非正規の職員・従業員,2017001012,2017年10～12月期,2061
0,全産業,10,非正規の職員・従業員,2018000103,2018年1～3月期,2117
0,全産業,10,非正規の職員・従業員,2018000406,2018年4～6月期,2095
0,全産業,10,非正規の職員・従業員,2018000709,2018年7～9月期,2118
0,全産業,10,非正規の職員・従業員,2018001012,2018年10～12月期,2152
0,全産業,10,非正規の職員・従業員,2019000103,2019年1～3月期,2162
0,全産業,10,非正規の職員・従業員,2019000406,2019年4～6月期,2124
0,全産業,10,非正規の職員・従業員,2019000709,2019年7～9月期,2189
0,全産業,10,非正規の職員・従業員,2019001012,2019年10～12月期,2187
0,全産業,10,非正規の職員・従業員,2020000103,2020年1～3月期,2153
0,全産業,10,非正規の職員・従業員,2020000406,2020年4～6月期,2036
0,全産業,10,非正規の職員・従業員,2020000709,2020年7～9月期,2064
0,全産業,10,非正規の職員・従業員,2020001012,2020年10～12月期,2109
0,全産業,10,非正規の職員・従業員,2021000103,2021年1～3月期,2055
0,全産業,10,非正規の職員・従業員,2021000406,2021年4～6月期,2058
0,全産業,10,非正規の職員・従業員,2021000709,2021年7～9月期,2060
0,全産業,10,非正規の職員・従業員,2021001012,2021年10～12月期,2085
0,全産業,10,非正規の職員・従業員,2022000103,2022年1～3月期,2073
0,全産業,10,非正規の職員・従業員,2022000406,2022年4～6月期,2084
0,全産業,10,非正規の職員・従業員,2022000709,2022年7～9月期,2120
0,全産業,10,非正規の職員・従業員,2022001012,2022年10～12月期,2129
0,全産業,10,非正規の職員・従業員,2023000103,2023年1～3月期,2112
0,全産業,10,非正規の職員・従業員,2023000406,2023年4～6月期,2090
0,全産業,10,非正規の職員・従業員,2023000709,2023年7～9月期,2133
0,全産業,10,非正規の職員・従業員,2023001012,2023年10～12月期,2160
0,全産業,10,非正規の職員・従業員,2024000103,2024年1～3月期,2137
0,全産業,10,非正規の職員・従業員,2024000406,2024年4～6月期,2091
0,全産業,10,非正規の職員・従業員,2024000709,2024年7～9月期,2116
0,全産業,10,非正規の職員・従業員,2024001012,2024年10～12月期,2158
0,全産業,10,非正規の職員・従業員,2025000103,2025年1～3月期,2163
0,全産業,4,パート・アルバイト,2013000103,2013年1～3月期,1286
0,全産業,4,パート・アルバイト,2013000406,2013年4～6月期,1294
0,全産業,4,パート・アルバイト,2013000709,2013年7～9月期,1327
0,全産業,4,パート・アルバイト,2013001012,2013年10～12月期,1373
0,全産業,4,パート・アルバイト,2014000103,2014年1～3月期,1351
0,全産業,4,パート・アルバイト,2014000406,2014年4～6月期,1320
0,全産業,4,パート・アルバイト,2014000709,2014年7～9月期,1335
0,全産業,4,パート・アルバイト,2014001012,2014年10～12月期,1380
0,全産業,4,パート・アルバイト,2015000103,2015年1～3月期,1360
0,全産業,4,パート・アルバイト,2015000406,2015年4～6月期,1336
0,全産業,4,パート・アルバイト,2015000709,2015年7～9月期,1351
0,全産業,4,パート・アルバイト,2015001012,2015年10～12月期,1414
0,全産業,4,パート・アルバイト,2016000103,2016年1～3月期,1395
0,全産業,4,パート・アルバイト,2016000406,2016年4～6月期,1366
0,全産業,4,パート・アルバイト,2016000709,2016年7～9月期,1399
0,全産業,4,パート・アルバイト,2016001012,2016年10～12月期,1431
0,全産業,4,パート・アルバイト,2017000103,2017年1～3月期,1416
0,全産業,4,パート・アルバイト,2017000406,2017年4～6月期,1391
0,全産業,4,パート・アルバイト,2017000709,2017年7～9月期,1419
0,全産業,4,パート・アルバイト,2017001012,2017年10～12月期,1429
0,全産業,4,パート・アルバイト,2018000103,2018年1～3月期,1479
0,全産業,4,パート・アルバイト,2018000406,2018年4～6月期,1466
0,全産業,4,パート・アルバイト,2018000709,2018年7～9月期,1491
0,全産業,4,パート・アルバイト,2018001012,2018年10～12月期,1525
0,全産業,4,パート・アルバイト,2019000103,2019年1～3月期,1513
0,全産業,4,パート・アルバイト,2019000406,2019年4～6月期,1486
0,全産業,4,パート・アルバイト,2019000709,2019年7～9月期,1528
0,全産業,4,パート・アルバイト,2019001012,2019年10～12月期,1547
0,全産業,4,パート・アルバイト,2020000103,2020年1～3月期,1524
0,全産業,4,パート・アルバイト,2020000406,2020年4～6月期,1408
0,全産業,4,パート・アルバイト,2020000709,2020年7～9月期,1456
0,全産業,4,パート・アルバイト,2020001012,2020年10～12月期,1505
0,全産業,4,パート・アルバイト,2021000103,2021年1～3月期,1455
0,全産業,4,パート・アルバイト,2021000406,2021年4～6月期,1440
0,全産業,4,パート・アルバイト,2021000709,2021年7～9月期,1457
0,全産業,4,パート・アルバイト,2021001012,2021年10～12月期,1469
0,全産業,4,パート・アルバイト,2022000103,2022年1～3月期,1455
0,全産業,4,パート・アルバイト,2022000406,2022年4～6月期,1455
0,全産業,4,パート・アルバイト,2022000709,2022年7～9月期,1494
0,全産業,4,パート・アルバイト,2022001012,2022年10～12月期,1495
0,全産業,4,パート・アルバイト,2023000103,2023年1～3月期,1466
0,全産業,4,パート・アルバイト,2023000406,2023年4～6月期,1456
0,全産業,4,パート・アルバイト,2023000709,2023年7～9月期,1518
0,全産業,4,パート・アルバイト,2023001012,2023年10～12月期,1515
0,全産業,4,パート・アルバイト,2024000103,2024年1～3月期,1500
0,全産業,4,パート・アルバイト,2024000406,2024年4～6月期,1473
0,全産業,4,パート・アルバイト,2024000709,2024年7～9月期,1508
0,全産業,4,パート・アルバイト,2024001012,2024年10～12月期,1525
0,全産業,4,パート・アルバイト,2025000103,2025年1～3月期,1530
0,全産業,5,パート,2013000103,2013年1～3月期,912
0,全産業,5,パート,2013000406,2013年4～6月期,917
0,全産業,5,パート,2013000709,2013年7～9月期,928
0,全産業,5,パート,2013001012,2013年10～12月期,954
0,全産業,5,パート,2014000103,2014年1～3月期,941
0,全産業,5,パート,2014000406,2014年4～6月期,935
0,全産業,5,パート,2014000709,2014年7～9月期,933
0,全産業,5,パート,2014001012,2014年10～12月期,962
0,全産業,5,パート,2015000103,2015年1～3月期,962
0,全産業,5,パート,2015000406,2015年4～6月期,945
0,全産業,5,パート,2015000709,2015年7～9月期,950
0,全産業,5,パート,2015001012,2015年10～12月期,986
0,全産業,5,パート,2016000103,2016年1～3月期,981
0,全産業,5,パート,2016000406,2016年4～6月期,976
0,全産業,5,パート,2016000709,2016年7～9月期,988
0,全産業,5,パート,2016001012,2016年10～12月期,991
0,全産業,5,パート,2017000103,2017年1～3月期,992
0,全産業,5,パート,2017000406,2017年4～6月期,991
0,全産業,5,パート,2017000709,2017年7～9月期,1002
0,全産業,5,パート,2017001012,2017年10～12月期,1003
0,全産業,5,パート,2018000103,2018年1～3月期,1030
0,全産業,5,パート,2018000406,2018年4～6月期,1034
0,全産業,5,パート,2018000709,2018年7～9月期,1034
0,全産業,5,パート,2018001012,2018年10～12月期,1043
0,全産業,5,パート,2019000103,2019年1～3月期,1048
0,全産業,5,パート,2019000406,2019年4～6月期,1035
0,全産業,5,パート,2019000709,2019年7～9月期,1053
0,全産業,5,パート,2019001012,2019年10～12月期,1052
0,全産業,5,パート,2020000103,2020年1～3月期,1049
0,全産業,5,パート,2020000406,2020年4～6月期,989
0,全産業,5,パート,2020000709,2020年7～9月期,1014
0,全産業,5,パート,2020001012,2020年10～12月期,1046
0,全産業,5,パート,2021000103,2021年1～3月期,1012
0,全産業,5,パート,2021000406,2021年4～6月期,1021
0,全産業,5,パート,2021000709,2021年7～9月期,1019
0,全産業,5,パート,2021001012,2021年10～12月期,1019
0,全産業,5,パート,2022000103,2022年1～3月期,1005
0,全産業,5,パート,2022000406,2022年4～6月期,1014
0,全産業,5,パート,2022000709,2022年7～9月期,1031
0,全産業,5,パート,2022001012,2022年10～12月期,1035
0,全産業,5,パート,2023000103,2023年1～3月期,1038
0,全産業,5,パート,2023000406,2023年4～6月期,1011
0,全産業,5,パート,2023000709,2023年7～9月期,1038
0,全産業,5,パート,2023001012,2023年10～12月期,1033
0,全産業,5,パート,2024000103,2024年1～3月期,1038
0,全産業,5,パート,2024000406,2024年4～6月期,1018
0,全産業,5,パート,2024000709,2024年7～9月期,1034
0,全産業,5,パート,2024001012,2024年10～12月期,1020
0,全産業,5,パート,2025000103,2025年1～3月期,1035
0,全産業,6,アルバイト,2013000103,2013年1～3月期,374
0,全産業,6,アルバイト,2013000406,2013年4～6月期,377
0,全産業,6,アルバイト,2013000709,2013年7～9月期,399
0,全産業,6,アルバイト,2013001012,2013年10～12月期,419
0,全産業,6,アルバイト,2014000103,2014年1～3月期,410
0,全産業,6,アルバイト,2014000406,2014年4～6月期,384
0,全産業,6,アルバイト,2014000709,2014年7～9月期,402
0,全産業,6,アルバイト,2014001012,2014年10～12月期,418
0,全産業,6,アルバイト,2015000103,2015年1～3月期,398
0,全産業,6,アルバイト,2015000406,2015年4～6月期,391
0,全産業,6,アルバイト,2015000709,2015年7～9月期,401
0,全産業,6,アルバイト,2015001012,2015年10～12月期,428
0,全産業,6,アルバイト,2016000103,2016年1～3月期,413
0,全産業,6,アルバイト,2016000406,2016年4～6月期,390
0,全産業,6,アルバイト,2016000709,2016年7～9月期,411
0,全産業,6,アルバイト,2016001012,2016年10～12月期,440
0,全産業,6,アルバイト,2017000103,2017年1～3月期,424
0,全産業,6,アルバイト,2017000406,2017年4～6月期,401
0,全産業,6,アルバイト,2017000709,2017年7～9月期,417
0,全産業,6,アルバイト,2017001012,2017年10～12月期,426
0,全産業,6,アルバイト,2018000103,2018年1～3月期,449
0,全産業,6,アルバイト,2018000406,2018年4～6月期,433
0,全産業,6,アルバイト,2018000709,2018年7～9月期,457
0,全産業,6,アルバイト,2018001012,2018年10～12月期,482
0,全産業,6,アルバイト,2019000103,2019年1～3月期,464
0,全産業,6,アルバイト,2019000406,2019年4～6月期,451
0,全産業,6,アルバイト,2019000709,2019年7～9月期,476
0,全産業,6,アルバイト,2019001012,2019年10～12月期,495
0,全産業,6,アルバイト,2020000103,2020年1～3月期,475
0,全産業,6,アルバイト,2020000406,2020年4～6月期,419
0,全産業,6,アルバイト,2020000709,2020年7～9月期,442
0,全産業,6,アルバイト,2020001012,2020年10～12月期,459
0,全産業,6,アルバイト,2021000103,2021年1～3月期,443
0,全産業,6,アルバイト,2021000406,2021年4～6月期,420
0,全産業,6,アルバイト,2021000709,2021年7～9月期,438
0,全産業,6,アルバイト,2021001012,2021年10～12月期,450
0,全産業,6,アルバイト,2022000103,2022年1～3月期,450
0,全産業,6,アルバイト,2022000406,2022年4～6月期,441
0,全産業,6,アルバイト,2022000709,2022年7～9月期,463
0,全産業,6,アルバイト,2022001012,2022年10～12月期,460
0,全産業,6,アルバイト,2023000103,2023年1～3月期,428
0,全産業,6,アルバイト,2023000406,2023年4～6月期,445
0,全産業,6,アルバイト,2023000709,2023年7～9月期,480
0,全産業,6,アルバイト,2023001012,2023年10～12月期,482
0,全産業,6,アルバイト,2024000103,2024年1～3月期,462
0,全産業,6,アルバイト,2024000406,2024年4～6月期,455
0,全産業,6,アルバイト,2024000709,2024年7～9月期,474
0,全産業,6,アルバイト,2024001012,2024年10～12月期,505
0,全産業,6,アルバイト,2025000103,2025年1～3月期,495
0,全産業,7,労働者派遣事業所の派遣社員,2013000103,2013年1～3月期,124
0,全産業,7,労働者派遣事業所の派遣社員,2013000406,2013年4～6月期,112
0,全産業,7,労働者派遣事業所の派遣社員,2013000709,2013年7～9月期,110
0,全産業,7,労働者派遣事業所の派遣社員,2013001012,2013年10～12月期,117
0,全産業,7,労働者派遣事業所の派遣社員,2014000103,2014年1～3月期,116
0,全産業,7,労働者派遣事業所の派遣社員,2014000406,2014年4～6月期,113
0,全産業,7,労働者派遣事業所の派遣社員,2014000709,2014年7～9月期,116
0,全産業,7,労働者派遣事業所の派遣社員,2014001012,2014年10～12月期,129
0,全産業,7,労働者派遣事業所の派遣社員,2015000103,2015年1～3月期,120
0,全産業,7,労働者派遣事業所の派遣社員,2015000406,2015年4～6月期,119
0,全産業,7,労働者派遣事業所の派遣社員,2015000709,2015年7～9月期,133
0,全産業,7,労働者派遣事業所の派遣社員,2015001012,2015年10～12月期,133
0,全産業,7,労働者派遣事業所の派遣社員,2016000103,2016年1～3月期,132
0,全産業,7,労働者派遣事業所の派遣社員,2016000406,2016年4～6月期,131
0,全産業,7,労働者派遣事業所の派遣社員,2016000709,2016年7～9月期,137
0,全産業,7,労働者派遣事業所の派遣社員,2016001012,2016年10～12月期,130
0,全産業,7,労働者派遣事業所の派遣社員,2017000103,2017年1～3月期,129
0,全産業,7,労働者派遣事業所の派遣社員,2017000406,2017年4～6月期,134
0,全産業,7,労働者派遣事業所の派遣社員,2017000709,2017年7～9月期,139
0,全産業,7,労働者派遣事業所の派遣社員,2017001012,2017年10～12月期,133
0,全産業,7,労働者派遣事業所の派遣社員,2018000103,2018年1～3月期,139
0,全産業,7,労働者派遣事業所の派遣社員,2018000406,2018年4～6月期,136
0,全産業,7,労働者派遣事業所の派遣社員,2018000709,2018年7～9月期,134
0,全産業,7,労働者派遣事業所の派遣社員,2018001012,2018年10～12月期,135
0,全産業,7,労働者派遣事業所の派遣社員,2019000103,2019年1～3月期,142
0,全産業,7,労働者派遣事業所の派遣社員,2019000406,2019年4～6月期,137
0,全産業,7,労働者派遣事業所の派遣社員,2019000709,2019年7～9月期,142
0,全産業,7,労働者派遣事業所の派遣社員,2019001012,2019年10～12月期,144
0,全産業,7,労働者派遣事業所の派遣社員,2020000103,2020年1～3月期,143
0,全産業,7,労働者派遣事業所の派遣社員,2020000406,2020年4～6月期,137
0,全産業,7,労働者派遣事業所の派遣社員,2020000709,2020年7～9月期,132
0,全産業,7,労働者派遣事業所の派遣社員,2020001012,2020年10～12月期,141
0,全産業,7,労働者派遣事業所の派遣社員,2021000103,2021年1～3月期,134
0,全産業,7,労働者派遣事業所の派遣社員,2021000406,2021年4～6月期,139
0,全産業,7,労働者派遣事業所の派遣社員,2021000709,2021年7～9月期,140
0,全産業,7,労働者派遣事業所の派遣社員,2021001012,2021年10～12月期,146
0,全産業,7,労働者派遣事業所の派遣社員,2022000103,2022年1～3月期,138
0,全産業,7,労働者派遣事業所の派遣社員,2022000406,2022年4～6月期,154
0,全産業,7,労働者派遣事業所の派遣社員,2022000709,2022年7～9月期,153
0,全産業,7,労働者派遣事業所の派遣社員,2022001012,2022年10～12月期,149
0,全産業,7,労働者派遣事業所の派遣社員,2023000103,2023年1～3月期,154
0,全産業,7,労働者派遣事業所の派遣社員,2023000406,2023年4～6月期,155
0,全産業,7,労働者派遣事業所の派遣社員,2023000709,2023年7～9月期,150
0,全産業,7,労働者派遣事業所の派遣社員,2023001012,2023年10～12月期,163
0,全産業,7,労働者派遣事業所の派遣社員,2024000103,2024年1～3月期,152
0,全産業,7,労働者派遣事業所の派遣社員,2024000406,2024年4～6月期,158
0,全産業,7,労働者派遣事業所の派遣社員,2024000709,2024年7～9月期,146
0,全産業,7,労働者派遣事業所の派遣社員,2024001012,2024年10～12月期,158
0,全産業,7,労働者派遣事業所の派遣社員,2025000103,2025年1～3月期,156
0,全産業,11,契約社員,2013000103,2013年1～3月期,262
0,全産業,11,契約社員,2013000406,2013年4～6月期,273
0,全産業,11,契約社員,2013000709,2013年7～9月期,278
0,全産業,11,契約社員,2013001012,2013年10～12月期,281
0,全産業,11,契約社員,2014000103,2014年1～3月期,293
0,全産業,11,契約社員,2014000406,2014年4～6月期,288
0,全産業,11,契約社員,2014000709,2014年7～9月期,293
0,全産業,11,契約社員,2014001012,2014年10～12月期,292
0,全産業,11,契約社員,2015000103,2015年1～3月期,297
0,全産業,11,契約社員,2015000406,2015年4～6月期,287
0,全産業,11,契約社員,2015000709,2015年7～9月期,285
0,全産業,11,契約社員,2015001012,2015年10～12月期,279
0,全産業,11,契約社員,2016000103,2016年1～3月期,288
0,全産業,11,契約社員,2016000406,2016年4～6月期,288
0,全産業,11,契約社員,2016000709,2016年7～9月期,284
0,全産業,11,契約社員,2016001012,2016年10～12月期,284
0,全産業,11,契約社員,2017000103,2017年1～3月期,281
0,全産業,11,契約社員,2017000406,2017年4～6月期,295
0,全産業,11,契約社員,2017000709,2017年7～9月期,294
0,全産業,11,契約社員,2017001012,2017年10～12月期,295
0,全産業,11,契約社員,2018000103,2018年1～3月期,304
0,全産業,11,契約社員,2018000406,2018年4～6月期,291
0,全産業,11,契約社員,2018000709,2018年7～9月期,295
0,全産業,11,契約社員,2018001012,2018年10～12月期,286
0,全産業,11,契約社員,2019000103,2019年1～3月期,303
0,全産業,11,契約社員,2019000406,2019年4～6月期,290
0,全産業,11,契約社員,2019000709,2019年7～9月期,306
0,全産業,11,契約社員,2019001012,2019年10～12月期,277
0,全産業,11,契約社員,2020000103,2020年1～3月期,278
