DATE,PX_LAST,YLD_YTM_MYLD,YTM_BID
2017/10/26,-0.193,-0.193,-0.1111
2017/10/27,-0.199,-0.1992,-0.1446
2017/10/30,-0.201,-0.2007,-0.1461
2017/10/31,-0.2,-0.1998,-0.1442
2017/11/01,-0.202,-0.2019,-0.1472
2017/11/02,-0.205,-0.2049,-0.1561
2017/11/06,-0.211,-0.2107,-0.1561
2017/11/07,-0.211,-0.2108,-0.1556
2017/11/08,-0.189,-0.1891,-0.1247
2017/11/09,-0.241,-0.2408,-0.159
2017/11/10,-0.226,-0.2261,-0.1611
2017/11/13,-0.231,-0.2307,-0.1481
2017/11/14,-0.255,-0.2546,-0.1728
2017/11/15,-0.251,-0.2507,-0.1689
2017/11/16,-0.22,-0.2201,-0.1655
2017/11/17,-0.232,-0.2319,-0.1657
2017/11/20,-0.193,-0.1925,-0.1065
2017/11/21,-0.199,-0.199,-0.1162
2017/11/22,-0.252,-0.2522,-0.1694
2017/11/24,-0.233,-0.2327,-0.1673
2017/11/27,-0.242,-0.2417,-0.1599
2017/11/28,-0.24,-0.2401,-0.1574
2017/11/29,-0.24,-0.2402,-0.1574
2017/11/30,-0.167,-0.1672,-0.0854
2017/12/01,-0.173,-0.1727,-0.1146
2017/12/04,-0.168,-0.1675,-0.0848
2017/12/05,-0.142,-0.1417,-0.06
2017/12/06,-0.15,-0.1497,-0.1067
2017/12/07,-0.151,-0.1512,-0.0868
2017/12/08,-0.15,-0.15,-0.0918
2017/12/11,-0.171,-0.171,-0.0892
2017/12/12,-0.176,-0.1763,-0.0944
2017/12/13,-0.176,-0.1757,-0.1114
2017/12/14,-0.17,-0.1698,-0.0877
2017/12/15,-0.157,-0.1569,-0.0926
2017/12/18,-0.183,-0.1832,-0.1013
2017/12/19,-0.183,-0.1831,-0.1013
2017/12/20,-0.028,-0.0284,0.0534
2017/12/21,-0.186,-0.186,-0.1206
2017/12/22,-0.199,-0.1989,-0.114
2017/12/25,-0.031,-0.0305,0.0544
2017/12/26,-0.066,-0.066,-0.0005
2017/12/27,-0.194,-0.1935,-0.1085
2017/12/28,-0.185,-0.1853,-0.1302
2017/12/29,-0.156,-0.1563,-0.1012
2018/01/04,-0.164,-0.1639,-0.1086
2018/01/05,-0.147,-0.1473,-0.0922
2018/01/09,-0.139,-0.139,-0.0734
2018/01/10,-0.137,-0.1365,-0.0515
2018/01/11,-0.131,-0.1311,-0.0459
2018/01/12,-0.123,-0.1228,-0.0574
2018/01/15,-0.137,-0.1365,-0.0545
2018/01/16,-0.136,-0.1362,-0.0542
2018/01/17,-0.139,-0.1392,-0.0821
2018/01/18,-0.151,-0.1513,-0.094
2018/01/19,-0.156,-0.1564,-0.0955
2018/01/22,-0.159,-0.1592,-0.0819
2018/01/23,-0.159,-0.1591,-0.0818
2018/01/24,-0.155,-0.1545,-0.0817
2018/01/25,-0.154,-0.1538,-0.0809
2018/01/26,-0.157,-0.1567,-0.1125
2018/01/29,-0.155,-0.1551,-0.0823
2018/01/30,-0.158,-0.1584,-0.0855
2018/01/31,-0.16,-0.1603,-0.103
2018/02/01,-0.161,-0.1607,-0.0878
2018/02/02,-0.161,-0.1607,-0.1127
2018/02/06,-0.161,-0.1612,-0.0792
2018/02/07,-0.159,-0.1591,-0.0771
2018/02/08,-0.158,-0.1575,-0.0755
2018/02/09,-0.058,-0.0583,-0.0103
2018/02/14,-0.164,-0.1644,-0.1099
2018/02/15,-0.167,-0.1666,-0.1121
2018/02/16,-0.205,-0.2047,-0.1626
2018/02/19,0.01,0.0097,0.0644
2018/02/20,-0.182,-0.1818,-0.1273
2018/02/21,0,0.0002,0.0548
2018/02/22,-0.192,-0.1917,-0.1486
2018/02/23,-0.177,-0.177,-0.1268
2018/02/26,0,0.0004,0.0549
2018/02/27,-0.195,-0.1948,-0.14
2018/02/28,-0.199,-0.199,-0.1559
2018/03/01,-0.01,-0.0095,0.0451
2018/03/02,-0.217,-0.2172,-0.1719
2018/03/05,-0.012,-0.0115,0.0523
2018/03/06,-0.011,-0.011,0.0528
2018/03/07,-0.203,-0.2032,-0.1667
2018/03/08,-0.004,-0.004,0.0507
2018/03/09,-0.22,-0.2199,-0.181
2018/03/12,-0.181,-0.1805,-0.126
2018/03/13,-0.012,-0.0124,0.0421
2018/03/14,0.001,0.0014,0.0559
2018/03/15,0.019,0.0186,0.0685
2018/03/16,-0.175,-0.1749,-0.1362
2018/03/19,-0.165,-0.1645,-0.11
2018/03/20,-0.164,-0.1644,-0.1099
2018/03/22,-0.167,-0.1666,-0.1119
2018/03/23,-0.17,-0.1701,-0.1314
2018/03/26,-0.178,-0.1781,-0.1233
2018/03/27,-0.179,-0.1792,-0.1247
2018/03/29,-0.171,-0.1705,-0.149
2018/03/30,-0.027,-0.0265,0.1286
2018/04/03,-0.133,-0.1332,-0.0786
2018/04/06,-0.216,-0.2164,-0.1775
2018/04/09,-0.15,-0.1501,-0.0954
2018/04/10,-0.156,-0.1557,-0.101
2018/04/11,-0.155,-0.1548,-0.1002
2018/04/12,-0.167,-0.1666,-0.1121
2018/04/13,-0.093,-0.0925,-0.0684
2018/04/16,-0.179,-0.1788,-0.1242
2018/04/18,-0.171,-0.171,-0.1708
2018/04/19,-0.174,-0.1735,-0.1734
2018/04/20,-0.176,-0.1762,-0.1489
2018/04/23,-0.174,-0.1738,-0.1307
2018/04/25,-0.173,-0.1733,-0.1731
2018/04/26,-0.167,-0.1672,-0.167
2018/04/27,-0.149,-0.1488,-0.1247
2018/05/07,-0.139,-0.1388,-0.1037
2018/05/08,-0.138,-0.1376,-0.101
2018/05/09,-0.133,-0.1326,-0.0959
2018/05/10,-0.132,-0.1317,-0.0953
2018/05/11,-0.125,-0.1248,-0.0972
2018/05/14,-0.123,-0.1227,-0.0591
2018/05/15,-0.135,-0.1354,-0.0989
2018/05/16,-0.135,-0.1354,-0.0988
2018/05/17,-0.136,-0.1358,-0.0993
2018/05/18,-0.138,-0.1377,-0.1013
2018/05/23,-0.147,-0.1465,-0.1261
2018/05/24,-0.145,-0.1453,-0.1297
2018/05/25,-0.149,-0.1486,-0.1331
2018/05/29,-0.15,-0.15,-0.1149
2018/05/30,-0.154,-0.1541,-0.1219
2018/05/31,-0.154,-0.1541,-0.1275
2018/06/01,-0.152,-0.1522,-0.12
2018/06/04,-0.143,-0.1434,-0.1024
2018/06/05,-0.138,-0.1381,-0.1048
