,MKT_RF,SMB,HML,RF_US,JPY_USD,JPY_YIELD,FX_RETURN,JPY_YIELD_MONTHLY,MARKET_RETURN,MARKET_RETURN_FX_ADJUSTED,MKT_RF_JPY,SMB_JPY,HML_JPY,RF_JPY,TOPIX_RETURN
2020-03-31,-0.0079,0.003,-0.008,6e-05,108.42,-0.00172,-0.0038588754134509,-0.000143446452102,-0.00784,-0.0078097464167585,-0.0076662999646564,0.0029884233737596,-0.0079691289966923,-0.000143446452102,-0.07136944700945225
2020-03-31,-0.0144,0.0182,-0.0038,6e-05,108.42,-0.003011,0.0,-0.0002512636097156,-0.01434,-0.01434,-0.0140887363902843,0.0182,-0.0038,-0.0002512636097156,-0.07136944700945225
2020-04-30,-0.0144,0.0182,-0.0038,6e-05,106.6,-0.003011,-0.0167865707434053,-0.0002512636097156,-0.01434,-0.0140992805755395,-0.0138480169658239,0.01789448441247,-0.003736211031175,-0.0002512636097156,0.04346988577398547
2020-04-30,-0.0118,-0.0141,-0.0171,0.0,106.6,-0.001503,0.0,-0.0001253363645365,-0.0118,-0.0118,-0.0116746636354634,-0.0141,-0.0171,-0.0001253363645365,0.04346988577398547
2020-05-31,-0.0118,-0.0141,-0.0171,0.0,107.21,-0.001503,0.0057223264540338,-0.0001253363645365,-0.0118,-0.0118675234521576,-0.011742187087621,-0.0141806848030018,-0.0171978517823639,-0.0001253363645365,0.06805872328745277
2020-05-31,0.006,-0.003,-0.0197999999999999,0.0,107.21,-0.001222,0.0,-0.0001018904130544,0.006,0.006,0.0061018904130544,-0.003,-0.0197999999999999,-0.0001018904130544,0.06805872328745277
2020-06-30,0.006,-0.003,-0.0197999999999999,0.0,107.73,-0.001222,0.0048502938158754,-0.0001018904130544,0.006,0.0060291017628952,0.0061309921759496,-0.0030145508814476,-0.0198960358175543,-0.0001018904130544,-0.0031336690454842886
2020-06-30,0.0158,0.0008,-0.0001,0.0,107.73,-0.001323,0.0,-0.0001103169094056,0.0158,0.0158,0.0159103169094056,0.0008,-0.0001,-0.0001103169094056,-0.0031336690454842886
2020-07-31,0.0158,0.0008,-0.0001,0.0,104.45,-0.001323,-0.0304464865868374,-0.0001103169094056,0.0158,0.0153189455119279,0.0154292624213336,0.0007756428107305,-9.695535134131624e-05,-0.0001103169094056,-0.04023041253793036
2020-07-31,0.0062,-0.0159,-0.0065,0.0,104.45,-0.0008749999999999,0.0,-7.294592564610625e-05,0.0062,0.0062,0.0062729459256461,-0.0159,-0.0065,-7.294592564610625e-05,-0.04023041253793036
2020-08-31,0.0062,-0.0159,-0.0065,0.0,105.83,-0.0008749999999999,0.0132120631881282,-7.294592564610625e-05,0.0062,0.0062819147917663,0.0063548607174125,-0.0161100718046912,-0.0065858784107228,-7.294592564610625e-05,0.0816277357420907
2020-08-31,-0.0004,-0.0042,-0.0174,0.0,105.83,-0.001205,0.0,-0.0001004721686883,-0.0004,-0.0004,-0.0002995278313116,-0.0042,-0.0174,-0.0001004721686883,0.0816277357420907
2020-09-30,-0.0004,-0.0042,-0.0174,0.0,105.62,-0.001205,-0.0019843144665973,-0.0001004721686883,-0.0004,-0.0003992062742133,-0.000298734105525,-0.0041916658792402,-0.0173654729282812,-0.0001004721686883,0.00451738142901581
2020-09-30,0.0079,-0.0073,0.0015,0.0,105.62,-0.001592,0.0,-0.0001327635676844,0.0079,0.0079,0.0080327635676844,-0.0073,0.0015,-0.0001327635676844,0.00451738142901581
2020-10-31,0.0079,-0.0073,0.0015,0.0,104.36,-0.001592,-0.0119295587956826,-0.0001327635676844,0.0079,0.0078057564855141,0.0079385200531985,-0.0072129142207915,0.0014821056618064,-0.0001327635676844,-0.02839761207820901
2020-10-31,-0.0144999999999999,-0.008,0.0185,0.0,104.36,-0.000927,0.0,-7.728284104546734e-05,-0.0144999999999999,-0.0144999999999999,-0.0144227171589545,-0.008,0.0185,-7.728284104546734e-05,-0.02839761207820901
2020-11-30,-0.0144999999999999,-0.008,0.0185,0.0,104.03,-0.000927,-0.0031621310847067,-7.728284104546734e-05,-0.0144999999999999,-0.0144541490992717,-0.0143768662582262,-0.0079747029513223,0.0184415005749329,-7.728284104546734e-05,0.11118011611029366
2020-11-30,-0.0052,-0.0098,-0.0207,0.0,104.03,-0.00073,0.0,-6.085369665065343e-05,-0.0052,-0.0052,-0.0051391463033493,-0.0098,-0.0207,-6.085369665065343e-05,0.11118011611029366
2020-12-31,-0.0052,-0.0098,-0.0207,0.0,103.33,-0.00073,-0.0067288282226281,-6.085369665065343e-05,-0.0052,-0.0051650100932423,-0.0051041563965916,-0.0097340574834182,-0.0205607132557915,-6.085369665065343e-05,0.02835457372391592
2020-12-31,0.004,-0.0086,0.0045,0.0,103.33,-0.001009,0.0,-8.412224345677455e-05,0.004,0.004,0.0040841222434567,-0.0086,0.0045,-8.412224345677455e-05,0.02835457372391592
2021-01-31,0.004,-0.0086,0.0045,0.0,104.55,-0.001009,0.011806832478467,-8.412224345677455e-05,0.004,0.0040472273299138,0.0041313495733706,-0.0087015387593148,0.0045531307461531,-8.412224345677455e-05,0.002271857317593051
2021-01-31,-0.0184,0.0059,0.0059,0.0,104.55,-0.000984,0.0,-8.203700526598912e-05,-0.0184,-0.0184,-0.018317962994734,0.0059,0.0059,-8.203700526598912e-05,0.002271857317593051
2021-02-28,-0.0184,0.0059,0.0059,0.0,106.09,-0.000984,0.0147297943567672,-8.203700526598912e-05,-0.0184,-0.0186710282161645,-0.0185889912108985,0.0059869057867049,0.0059869057867049,-8.203700526598912e-05,0.030799743492942122
2021-02-28,-0.0028,0.0068,-0.0161,0.0,106.09,-0.001022,0.0,-8.52065862204654e-05,-0.0028,-0.0028,-0.0027147934137795,0.0068,-0.0161,-8.52065862204654e-05,0.030799743492942122
2021-03-31,-0.0028,0.0068,-0.0161,0.0,110.74,-0.001022,0.0438307097747194,-8.52065862204654e-05,-0.0028,-0.0029227259873692,-0.0028375194011487,0.007098048826468,-0.0168056744273729,-8.52065862204654e-05,0.0480077716879419
2021-03-31,0.0063,0.0112,-0.0233999999999999,0.0,110.74,-0.001004,0.0,-8.370519199185633e-05,0.0063,0.0063,0.0063837051919918,0.0112,-0.0233999999999999,-8.370519199185633e-05,0.0480077716879419
2021-04-30,0.0063,0.0112,-0.0233999999999999,0.0,108.89,-0.001004,-0.0167057973631929,-8.370519199185633e-05,0.0063,0.0061947534766118,0.0062784586686037,0.0110128950695322,-0.0230090843417012,-8.370519199185633e-05,-0.028536340719357733
2021-04-30,-0.0083,-0.0044,-0.0034,0.0,108.89,-0.001101,0.0,-9.179633193767688e-05,-0.0083,-0.0083,-0.0082082036680623,-0.0044,-0.0034,-9.179633193767688e-05,-0.028536340719357733
2021-05-31,-0.0083,-0.0044,-0.0034,0.0,109.72,-0.001101,0.0076223712002938,-9.179633193767688e-05,-0.0083,-0.0083632656809624,-0.0082714693490247,-0.0044335384332812,-0.0034259160620809,-9.179633193767688e-05,0.025918720196069778
2021-05-31,0.0004,-0.0029,-0.0032,0.0,109.72,-0.001061,0.0,-8.845969212289972e-05,0.0004,0.0004,0.0004884596921228,-0.0029,-0.0032,-8.845969212289972e-05,0.025918720196069778
2021-06-30,0.0004,-0.0029,-0.0032,0.0,110.55,-0.001061,0.0075647101713451,-8.845969212289972e-05,0.0004,0.0004030258840685,0.0004914855761914,-0.0029219376594969,-0.0032242070725483,-8.845969212289972e-05,-0.0019872218058714086
2021-06-30,0.0007,-0.0011,0.0075,0.0,110.55,-0.001034,0.0,-8.620752948307331e-05,0.0007,0.0007,0.000786207529483,-0.0011,0.0075,-8.620752948307331e-05,-0.0019872218058714086
2021-07-31,0.0007,-0.0011,0.0075,0.0,109.53,-0.001034,-0.009226594301221,-8.620752948307331e-05,0.0007,0.0006935413839891,0.0007797489134722,-0.0010898507462686,0.0074308005427408,-8.620752948307331e-05,-0.021861827157547364
2021-07-31,-0.0066,-0.0006,-0.0018,0.0,109.53,-0.001164,0.0,-9.705178801711067e-05,-0.0066,-0.0066,-0.0065029482119828,-0.0006,-0.0018,-9.705178801711067e-05,-0.021861827157547364
2021-08-31,-0.0066,-0.0006,-0.0018,0.0,109.82,-0.001164,0.0026476764356797,-9.705178801711067e-05,-0.0066,-0.0066174746644754,-0.0065204228764583,-0.0006015886058614,-0.0018047658175842,-9.705178801711067e-05,0.03136111920348528
2021-08-31,-0.0013,0.0044,-0.0005,0.0,109.82,-0.001188,0.0,-9.9053946449712e-05,-0.0013,-0.0013,-0.0012009460535502,0.0044,-0.0005,-9.9053946449712e-05,0.03136111920348528
2021-09-30,-0.0013,0.0044,-0.0005,0.0,111.88,-0.001188,0.0187579675833182,-9.9053946449712e-05,-0.0013,-0.0013243853578583,-0.0012253314114086,0.0044825350573666,-0.0005093789837916,-9.9053946449712e-05,0.03542616654134023
2021-09-30,-0.0103,0.0031,-0.0077,0.0,111.88,-0.0014449999999999,0.0,-0.0001204964913248,-0.0103,-0.0103,-0.0101795035086751,0.0031,-0.0077,-0.0001204964913248,0.03542616654134023
2021-10-31,-0.0103,0.0031,-0.0077,0.0,113.61,-0.0014449999999999,0.015462996067215,-0.0001204964913248,-0.0103,-0.0104592688594923,-0.0103387723681674,0.0031479352878083,-0.0078190650697175,-0.0001204964913248,-0.021599270425819217
2021-10-31,0.0021,0.002,-0.0083,0.0,113.61,-0.0011819999999999,0.0,-9.855340270725764e-05,0.0021,0.0021,0.0021985534027072,0.002,-0.0083,-9.855340270725764e-05,-0.021599270425819217
