MONTH,top_25p_compare_past_1_months,top_100p_compare_past_1_months,top_25p_compare_past_2_months,top_100p_compare_past_2_months,top_25p_compare_past_3_months,top_100p_compare_past_3_months,top_25p_compare_past_4_months,top_100p_compare_past_4_months,top_25p_compare_past_5_months,top_100p_compare_past_5_months,top_25p_compare_past_6_months,top_100p_compare_past_6_months,top_25p_compare_past_7_months,top_100p_compare_past_7_months,top_25p_compare_past_8_months,top_100p_compare_past_8_months,top_25p_compare_past_9_months,top_100p_compare_past_9_months,top_25p_compare_past_10_months,top_100p_compare_past_10_months,top_25p_compare_past_11_months,top_100p_compare_past_11_months,top_25p_compare_past_12_months,top_100p_compare_past_12_months
2024-05,-0.002512299569815531,-0.002512299569815531,0.004749524091018038,-0.002512299569815531,0.0146423016657065,-0.002512299569815531,-0.0005228782625662327,-0.002512299569815531,-0.007806604686246699,-0.002512299569815531,-0.007503100979871851,-0.002512299569815531,-0.0006817989142808866,-0.002512299569815531,-0.005023052220725214,-0.002512299569815531,-0.01137036001194422,-0.002512299569815531,-0.017391223263660018,-0.002512299569815531,-0.01686528647837694,-0.002512299569815531,-0.01596254518517124,-0.002512299569815531
2024-06,0.020682041522909547,0.020682041522909547,0.036126368756374504,0.020682041522909547,0.02783781594884096,0.020682041522909547,0.024221437730666987,0.020682041522909547,0.02567050153856243,0.020682041522909547,0.025418438726764768,0.020682041522909547,0.025419396075861182,0.020682041522909547,0.027238193162142883,0.020682041522909547,0.02673235345398347,0.020682041522909547,0.02768846133713312,0.020682041522909547,0.026676843958590483,0.020682041522909547,0.02694056189740486,0.020682041522909547
2024-07,0.018202067036605728,0.018202067036605728,0.01679138781890869,0.018202067036605728,0.018021881420757013,0.018202067036605728,0.015936998176922908,0.018202067036605728,0.0205669390649003,0.018202067036605728,0.020079219643181104,0.018202067036605728,0.016496222019105947,0.018202067036605728,0.024526399923501238,0.018202067036605728,0.02030900659497914,0.018202067036605728,0.02352194807134064,0.018202067036605728,0.02924900213410655,0.018202067036605728,0.03139921481812737,0.018202067036605728
2024-08,0.002426364723765305,0.002426364723765305,0.010038585939251967,0.002426364723765305,0.020723838350298923,0.002426364723765305,0.02331436545348866,0.002426364723765305,0.01730705147207754,0.002426364723765305,0.019001915843545946,0.002426364723765305,0.0205468755265513,0.002426364723765305,0.017025387318492367,0.002426364723765305,0.018646627817490345,0.002426364723765305,0.02211561972935333,0.002426364723765305,0.02256913204516156,0.002426364723765305,0.022778172366192347,0.002426364723765305
2024-09,0.006078194019602715,0.006078194019602715,0.005434775962140794,0.006078194019602715,0.008478168707518989,0.006078194019602715,0.0070908329096720886,0.006078194019602715,0.008514364396393942,0.006078194019602715,0.015875250395095665,0.006078194019602715,0.01839016656109592,0.006078194019602715,0.01599975616999131,0.006078194019602715,0.01828195585075544,0.006078194019602715,0.021567503696265252,0.006078194019602715,0.018822240108942984,0.006078194019602715,0.0196180494638455,0.006078194019602715
2024-10,-0.011425860517620703,-0.011425860517620703,-0.017909712887209276,-0.011425860517620703,-0.014852300057428292,-0.011425860517620703,-0.015270444146628554,-0.011425860517620703,-0.0177846671168214,-0.011425860517620703,-0.01384725347313724,-0.011425860517620703,-0.00504125153727945,-0.011425860517620703,-0.0052375550314855395,-0.011425860517620703,-0.0056982229801201476,-0.011425860517620703,-0.009305147180534323,-0.011425860517620703,-0.01166949258981492,-0.011425860517620703,-0.011806313231494376,-0.011425860517620703
2024-11,0.011466386860876593,0.011466386860876593,0.005752163495157149,0.011466386860876593,0.019674964753114508,0.011466386860876593,0.010215378397440092,0.011466386860876593,0.0149846530113142,0.011466386860876593,0.018645531080499385,0.011466386860876593,0.022991482392428368,0.011466386860876593,0.021120928852981155,0.011466386860876593,0.02328775883113774,0.011466386860876593,0.009762977137859997,0.011466386860876593,0.011188971509197563,0.011466386860876593,0.012806545303899717,0.011466386860876593
2024-12,0.011787687131240407,0.011787687131240407,0.010618030850091168,0.011787687131240407,0.0158455644048077,0.011787687131240407,0.009460480137948334,0.011787687131240407,0.0006694800680824052,0.011787687131240407,-0.002514603773294181,0.011787687131240407,-0.0005255289065632099,0.011787687131240407,0.0008264078758123058,0.011787687131240407,0.0034325320276750735,0.011787687131240407,0.010282914704664685,0.011787687131240407,0.010126602696057283,0.011787687131240407,0.011780354378075796,0.011787687131240407
2025-01,0.014746874765066285,0.014746874765066285,0.019811553061251316,0.014746874765066285,0.018810766155463933,0.014746874765066285,0.014630661605744225,0.014746874765066285,0.011442427447968452,0.014746874765066285,0.013904876900976715,0.014746874765066285,0.013857446457182853,0.014746874765066285,0.011620377965712431,0.014746874765066285,0.01285893887022364,0.014746874765066285,0.014421724612369353,0.014746874765066285,0.013595192141977132,0.014746874765066285,0.017005583219574124,0.014746874765066285
2025-02,-0.019038500996488912,-0.019038500996488912,-0.0044283402962579195,-0.019038500996488912,0.0018939926269400378,-0.019038500996488912,0.007593693922545053,-0.019038500996488912,-0.016197962443273956,-0.019038500996488912,-0.012342350447474813,-0.019038500996488912,-0.006402231943178306,-0.019038500996488912,-0.006984767368573792,-0.019038500996488912,-0.006279492803096541,-0.019038500996488912,-0.015193350735768059,-0.019038500996488912,0.0003231153267802355,-0.019038500996488912,-0.0025693359695099687,-0.019038500996488912
2025-03,0.019659001961095733,0.019659001961095733,0.018719960464203225,0.019659001961095733,0.017553169831527875,0.019659001961095733,0.02251575053565687,0.019659001961095733,0.028085056312339953,0.019659001961095733,0.025371178531206295,0.019659001961095733,0.026491175971675815,0.019659001961095733,0.028982904327857585,0.019659001961095733,0.025292679740105625,0.019659001961095733,0.030797859904562516,0.019659001961095733,0.029580504031347765,0.019659001961095733,0.023190659838253122,0.019659001961095733
2025-04,0.04550931955144598,0.04550931955144598,0.046436881700891275,0.04550931955144598,0.04598651258207942,0.04550931955144598,0.054037700412472724,0.04550931955144598,0.04825853234109251,0.04550931955144598,0.0460105437507131,0.04550931955144598,0.047789190751491226,0.04550931955144598,0.047341639111787764,0.04550931955144598,0.039571662788635956,0.04550931955144598,0.03957748800441134,0.04550931955144598,0.04186442067646573,0.04550931955144598,0.03999479080144681,0.04550931955144598
2025-05,0.00907754599710906,0.00907754599710906,0.014995177680391329,0.00907754599710906,0.016570712402839506,0.00907754599710906,0.014933059137238898,0.00907754599710906,0.02083191032555326,0.00907754599710906,0.023917557068028977,0.00907754599710906,0.019519376285587746,0.00907754599710906,0.022056525745692196,0.00907754599710906,0.024406068536695826,0.00907754599710906,0.01960298780922047,0.00907754599710906,0.020297649671663295,0.00907754599710906,0.023179344398344688,0.00907754599710906
